1212389,Drosophila gene expression pattern annotation using sparse features and term-term interactions.,KDD,2009
1212390,Large-scale behavioral targeting.,KDD,2009
1212391,Multi-focal learning and its application to customer service support.,KDD,2009
1212392,Learning with a non-exhaustive training dataset: a case study: detection of bacteria cultures using optical-scattering technology.,KDD,2009
1212393,Combining link and content for community detection: a discriminative approach.,KDD,2009
1212394,Scalable pseudo-likelihood estimation in hybrid random fields.,KDD,2009
1212396,Detection of unique temporal segments by information theoretic meta-clustering.,KDD,2009
1212397,Learning  indexing  and diagnosing network faults.,KDD,2009
1212398,Cartesian contour: a concise representation for a collection of frequent sets.,KDD,2009
1212399,Mining broad latent query aspects from search sessions.,KDD,2009
1212400,Name-ethnicity classification from open sources.,KDD,2009
1212401,Grouped graphical Granger modeling methods for temporal causal modeling.,KDD,2009
1212402,Structured correspondence topic models for mining captioned figures in biological literature.,KDD,2009
1212403,Toward autonomic grids: analyzing the job flow with affinity streaming.,KDD,2009
1212405,Mining web logs: applications and challenges.,KDD,2009
1212406,Mining social networks for personalized email prioritization.,KDD,2009
1212407,Effective multi-label active learning for text classification.,KDD,2009
1212408,CoCo: coding cost for parameter-free outlier detection.,KDD,2009
1212409,Meme-tracking and the dynamics of the news cycle.,KDD,2009
1212410,TANGENT: a novel  'Surprise me'  recommendation algorithm.,KDD,2009
1212411,Collective annotation of Wikipedia entities in web text.,KDD,2009
1212412,Towards a universal marketplace over the web: statistical multi-label classification of service provider forms with simulated annealing.,KDD,2009
1212413,Grocery shopping recommendations based on basket-sensitive random walk.,KDD,2009
1212414,Constrained optimization for validation-guided conditional random field learning.,KDD,2009
1212416,Large-scale graph mining using backbone refinement classes.,KDD,2009
1212417,A case study of behavior-driven conjoint analysis on Yahoo!: front page today module.,KDD,2009
1212418,Improving classification accuracy using automatically extracted training data.,KDD,2009
1212424,Issues in evaluation of stream learning algorithms.,KDD,2009
1212425,Large human communication networks: patterns and a utility-driven generator.,KDD,2009
1212426,On compressing social networks.,KDD,2009
1212427,Using graph-based metrics with empirical risk minimization to speed up active learning on networked data.,KDD,2009
1212428,Temporal mining for interactive workflow data analysis.,KDD,2009
1212429,Mismatched models  wrong results  and dreadful decisions: on choosing appropriate data mining tools.,KDD,2009
1212430,Turning down the noise in the blogosphere.,KDD,2009
1212431,Large-scale sparse logistic regression.,KDD,2009
1212432,Towards combining web classification and web information extraction: a case study.,KDD,2009
1212433,Open standards and cloud computing: KDD-2009 panel report.,KDD,2009
1212434,Characteristic relational patterns.,KDD,2009
1212435,Measuring the effects of preprocessing decisions and network forces in dynamic network analysis.,KDD,2009
1212436,Analyzing patterns of user content generation in online social networks.,KDD,2009
1212437,Category detection using hierarchical mean shift.,KDD,2009
1212438,Network anomaly detection based on Eigen equation compression.,KDD,2009
1212439,Tell me something I don't know: randomization strategies for iterative data mining.,KDD,2009
1212440,Frequent pattern mining with uncertain data.,KDD,2009
1212441,Genre-based decomposition of email class noise.,KDD,2009
1212442,Optimizing web traffic via the media scheduling problem.,KDD,2009
1212443,OpinionMiner: a novel machine learning system for web opinion mining and extraction.,KDD,2009
1212444,Cross domain distribution adaptation via kernel mapping.,KDD,2009
1212445,Quantification and semi-supervised classification methods for handling changes in class distribution.,KDD,2009
1212446,Co-evolution of social and affiliation networks.,KDD,2009
1212447,Consensus group stable feature selection.,KDD,2009
1212448,Migration motif: a spatial - temporal pattern mining approach for financial markets.,KDD,2009
1212449,Mining discrete patterns via binary matrix factorization.,KDD,2009
1212450,BGP-lens: patterns and anomalies in internet routing updates.,KDD,2009
1212451,WhereNext: a location predictor on trajectory pattern mining.,KDD,2009
1212452,A LRT framework for fast spatial anomaly detection.,KDD,2009
1212453,Beyond blacklists: learning to detect malicious web sites from suspicious URLs.,KDD,2009
1212454,Predicting bounce rates in sponsored search advertisements.,KDD,2009
1212455,Clustering event logs using iterative partitioning.,KDD,2009
1212456,DynaMMo: mining and summarization of coevolving sequences with missing values.,KDD,2009
1212457,Incorporating site-level knowledge for incremental crawling of web forums: a list-wise strategy.,KDD,2009
1212458,Augmenting the generalized hough transform to enable the mining of petroglyphs.,KDD,2009
1212459,Adapting the right measures for K-means clustering.,KDD,2009
1212460,Feature shaping for linear SVM classifiers.,KDD,2009
1212461,Mining brain region connectivity for alzheimer's disease study via sparse inverse covariance estimation.,KDD,2009
1212462,A multi-relational approach to spatial classification.,KDD,2009
1212463,Data mining at NASA: from theory to applications.,KDD,2009
1212464,MetaFac: community discovery via relational hypergraph factorization.,KDD,2009
1212465,Regret-based online ranking for a growing digital library.,KDD,2009
1212466,Constant-factor approximation algorithms for identifying dynamic communities.,KDD,2009
1212467,On burstiness-aware search for document sequences.,KDD,2009
1212468,Learning dynamic temporal graphs for oil-production equipment monitoring system.,KDD,2009
1212469,Social influence analysis in large-scale networks.,KDD,2009
1212470,Collaborative filtering with temporal dynamics.,KDD,2009
1212471,BBM: bayesian browsing model from petabyte-scale data.,KDD,2009
1212472,Address standardization with latent semantic association.,KDD,2009
1212473,An association analysis approach to biclustering.,KDD,2009
1212474,Randomization methods in data mining.,KDD,2009
1212475,Probabilistic frequent itemset mining in uncertain databases.,KDD,2009
1212476,Efficient methods for topic model inference on streaming document collections.,KDD,2009
1212477,Ranking-based clustering of heterogeneous information networks with star network schema.,KDD,2009
1212478,Named entity mining from click-through data using weakly supervised latent dirichlet allocation.,KDD,2009
1212479,New ensemble methods for evolving data streams.,KDD,2009
1212480,Modeling and predicting user behavior in sponsored search.,KDD,2009
1212481,Mining for the most certain predictions from dyadic data.,KDD,2009
1212482,Catching the drift: learning broad matches from clickthrough data.,KDD,2009
1212483,Efficient influence maximization in social networks.,KDD,2009
1212484,Towards efficient mining of proportional fault-tolerant frequent itemsets.,KDD,2009
1212485,Regression-based latent factor models.,KDD,2009
1212486,Classification of software behaviors for failure detection: a discriminative pattern mining approach.,KDD,2009
1212487,Mining rich session context to improve web search.,KDD,2009
1212488,Can we learn a template-independent wrapper for news article extraction from a single training site?,KDD,2009
1212489,Exploiting Wikipedia as external knowledge for document clustering.,KDD,2009
1212490,Primal sparse Max-margin Markov networks.,KDD,2009
1212491,Spatial-temporal causal modeling for climate change attribution.,KDD,2009
1212492,Fast approximate spectral clustering.,KDD,2009
1212493,Extracting discriminative concepts for domain adaptation in text mining.,KDD,2009
1212494,A generalized Co-HITS algorithm and its application to bipartite graphs.,KDD,2009
1212495,Connections between the lines: augmenting social networks with text.,KDD,2009
1212496,SNARE: a link analytic system for graph labeling and risk detection.,KDD,2009
1212497,Correlated itemset mining in ROC space: a constraint programming approach.,KDD,2009
1212498,Sustainable operation and management of data center chillers using temporal data mining.,KDD,2009
1212499,Anomalous window discovery through scan statistics for linear intersecting paths (SSLIP).,KDD,2009
1212500,User grouping behavior in online forums.,KDD,2009
1212501,Information theoretic regularization for semi-supervised boosting.,KDD,2009
1212502,Sentiment analysis of blogs by combining lexical knowledge with text classification.,KDD,2009
1212503,Differentially Private Recommender Systems: Building Privacy into the Netflix Prize Contenders.,KDD,2009
1212504,Intelligent file scoring system for malware detection from the gray list.,KDD,2009
1212505,: a random walk model for combining trust-based and item-based recommendation.,KDD,2009
1212506,Improving data mining utility with projective sampling.,KDD,2009
1212507,Entity discovery and assignment for opinion mining applications.,KDD,2009
